ID,Age,Income,Gender,Married
16691,48,107694.13661770194,0,0
16692,48,113199.26760885552,0,0
16693,55,127031.6721146433,0,1
16694,36,81157.4011420752,1,1
16695,60,164410.26980369104,1,1
16696,54,134907.1920536498,1,1
16697,52,120272.23627772552,0,0
16698,27,43517.66494047935,0,1
16699,54,121471.5237586697,0,0
16700,27,47299.860493675464,0,0
16701,32,46566.22721726414,0,1
16702,62,137590.5400222379,0,1
16703,33,72832.36813931716,1,0
16704,26,44629.72924596768,0,1
16705,49,96228.56925845248,1,1
16706,37,76408.67661930552,1,0
16707,50,122876.58622480692,1,1
16708,27,60070.73568855842,1,0
16709,32,64750.39594934992,0,0
16710,57,136861.15790766955,0,0
16711,47,108022.10342104184,1,0
16712,43,83312.18279784554,0,1
16713,53,121489.33802319104,1,0
16714,33,80178.32075444251,0,0
16715,20,23170.117547587066,1,0
16716,19,23257.125162552307,1,1
16717,50,116319.91710237281,1,1
16718,54,138082.3228168922,0,0
16719,29,46603.320491054656,1,1
16720,22,56913.85111062425,0,0
16721,50,131350.0135090956,1,1
16722,37,63733.98559339209,0,0
16723,22,33386.25246186503,1,1
16724,63,141694.08204778185,0,0
16725,40,77180.98196065205,1,1
16726,41,73099.3556328228,0,1
16727,23,39343.20273277155,0,0
16728,65,167086.02328370314,1,1
16729,34,75229.82172145483,1,1
16730,48,105761.12428159418,1,1
16731,20,39518.94790478011,0,0
16732,59,157081.04580041283,1,0
16733,59,136815.48416533569,1,0
16734,38,91586.23211899602,1,0
16735,21,19468.942543588084,0,0
16736,18,22580.22591985018,0,0
16737,55,135173.43200926375,0,0
16738,62,160655.2379776387,1,1
16739,63,157060.99534619102,0,0
16740,50,105791.83210474289,1,1
16741,58,131533.87408631004,0,0
16742,52,129536.53496115934,1,0
16743,21,29719.111481682263,1,1
16744,50,88773.10123375685,1,0
16745,55,151177.21447033656,1,0
16746,57,134753.4742905755,1,1
16747,60,144270.92624303602,0,1
16748,42,90350.5464047518,1,0
16749,34,58095.313264578304,1,0
16750,51,119323.7138694102,0,1
16751,28,51112.71617563729,0,0
16752,39,78723.32813557563,0,1
16753,36,86468.1452367281,0,0
16754,20,14082.7753855122,1,1
16755,41,90840.87706474097,0,0
16756,46,106317.03701604593,0,1
16757,33,74976.77780743927,1,1
16758,65,152468.8692710243,0,1
16759,35,69527.47211659816,0,1
16760,46,87692.22808437211,1,0
16761,18,17413.253947616748,0,0
16762,38,90905.34866207969,0,1
16763,35,74686.93945068747,0,1
16764,23,9108.082035015643,0,1
16765,36,75808.6428244222,0,0
16766,30,71355.01843034256,0,0
16767,38,78727.45518285035,1,0
16768,35,64876.8297892579,1,1
16769,42,90864.89286342199,0,0
16770,64,159718.91406521204,1,1
16771,47,115001.2896867587,0,0
16772,19,35751.748415222195,0,1
16773,19,27660.665042657092,0,1
16774,34,61811.622377365704,1,1
16775,58,141844.02220633932,0,0
16776,34,59850.69834735796,1,1
16777,20,16762.74459752872,0,1
16778,56,134522.61668831465,1,1
16779,49,123268.52264450697,1,1
16780,32,52818.441932184345,0,0
16781,42,104490.37433538932,0,1
16782,44,110779.59323795422,1,1
16783,26,53140.206755383726,1,0
16784,40,108870.71607913089,1,1
16785,52,131312.51190945582,0,0
16786,36,86059.24671390677,0,0
16787,21,13090.571700926308,1,1
16788,36,87160.11828620986,0,1
16789,54,133429.92161713113,0,0
16790,21,38520.60176373136,0,0
16791,37,99287.59344002488,0,0
16792,60,141051.2509936297,1,0
16793,27,25831.95926039166,1,1
16794,59,140610.2249226512,0,1
16795,46,137006.15844313716,1,0
16796,26,60628.18387793805,0,0
16797,62,150558.34627408953,0,0
16798,59,147857.926376966,0,0
16799,26,33965.26034467167,0,0
16800,27,43688.1223163988,0,1
16801,64,148501.63878980622,1,0
16802,52,119435.36540007767,0,1
16803,45,113892.56064578451,0,0
16804,25,35789.14903209512,1,1
16805,27,33497.646338156526,1,1
16806,22,33497.13006286323,0,1
16807,55,138695.55312891788,1,1
16808,43,119308.72562833612,0,0
16809,52,131006.63185616444,1,1
16810,27,54090.63522806544,0,0
16811,38,67851.19721111307,1,0
16812,24,35190.47718594903,0,0
16813,46,110613.86725605982,1,0
16814,28,40524.54625130356,1,0
16815,32,66261.1489701219,1,1
16816,59,156891.0406602415,1,1
16817,50,123320.51980954519,0,0
16818,45,115411.34469845763,1,0
16819,50,137996.0033311194,1,1
16820,47,107938.6794448407,1,0
16821,55,132249.42148026187,0,1
16822,40,77403.28876518054,1,0
16823,60,127107.06026935489,0,1
16824,24,28799.286634860524,0,0
16825,23,56944.042843278236,0,1
16826,52,116627.62549078482,1,0
16827,18,33799.47992714497,1,1
16828,64,179173.135901196,1,0
16829,48,106262.5074302344,1,1
16830,19,29117.174294865763,1,0
16831,36,66072.0800040061,1,1
16832,27,69538.28769326507,0,1
16833,26,32523.24834556658,1,0
16834,39,88895.02462505396,1,0
16835,31,59862.01279519314,0,1
16836,44,93123.31856090439,0,1
16837,45,103681.62995222786,1,1
16838,34,62206.48496570383,0,0
16839,48,121608.69092568348,0,1
16840,30,43102.093280246954,1,1
16841,58,151540.92637980508,1,1
16842,28,58138.12539577134,0,0
16843,40,70010.89565591795,1,0
16844,52,122363.41985632961,1,1
16845,54,140687.57967198954,1,0
16846,42,94781.9140066285,0,1
16847,53,118140.62132321483,1,1
16848,25,57086.432194407695,1,0
16849,18,19520.71809612807,0,0
16850,57,118874.22557344953,0,0
16851,60,149656.51834766963,0,1
16852,35,69936.78697050472,1,1
16853,44,96809.09535989825,1,1
16854,47,118776.32345410547,0,1
16855,47,91470.26519852517,0,0
16856,31,59056.947126591906,1,1
16857,44,78835.76102236829,1,1
16858,33,67278.05840387165,0,1
16859,31,54323.052730591546,1,0
16860,36,60700.03350182546,0,1
16861,55,134522.96017269095,0,1
16862,55,134793.39249135758,0,0
16863,46,106569.83864546918,0,0
16864,24,35042.28068320121,1,1
16865,48,100227.29632319152,0,0
16866,37,68452.56275037222,0,1
16867,28,52177.07495619887,0,0
16868,21,38111.15097147279,0,0
16869,45,103745.8514614331,1,0
16870,58,133325.16397339015,1,1
16871,28,49606.5306641441,0,0
16872,48,100674.80110528105,0,1
16873,52,112403.71110813797,0,1
16874,44,90114.15029584595,1,1
16875,27,60599.712492231716,0,0
16876,48,102944.9603904648,1,1
16877,19,29810.169099812487,1,0
16878,27,43289.20514925138,0,0
16879,39,79256.19604292905,1,1
16880,62,133032.4893468596,0,1
16881,62,151388.63680330358,1,1
16882,65,139013.364819426,1,1
16883,39,89729.46696445084,1,1
16884,29,52249.464425165774,0,0
16885,30,51554.665952098854,0,0
16886,39,86455.08858362008,0,0
16887,62,157716.46949820605,0,0
16888,24,34230.49989719454,0,0
16889,35,75287.65177778779,0,0
16890,51,122504.3480625958,0,0
16891,31,60452.87361919095,0,0
16892,64,157033.7676197612,0,1
16893,27,42816.318101118275,0,0
16894,49,118777.51522519,0,0
16895,37,55863.08660753132,1,1
16896,27,47014.972080627624,0,0
16897,27,35200.887150889146,1,0
16898,54,126890.49927600894,0,1
16899,47,113556.91282993942,0,0
16900,30,65673.05368191123,1,0
16901,62,157189.70723379467,1,1
16902,47,102938.80427579946,0,1
16903,25,45556.40463458807,0,0
16904,52,108208.2534861229,0,1
16905,34,69276.95495043078,0,0
16906,42,103483.08123710033,1,0
16907,63,155125.78728851024,0,1
16908,47,102477.96523715595,0,0
16909,62,152023.84873373923,1,1
16910,57,130517.47895956539,0,0
16911,45,113385.64664858868,1,0
16912,62,143177.00876521211,0,0
16913,24,45875.98008022082,1,1
16914,27,39644.68978145284,0,0
16915,52,117236.40294560812,1,1
16916,35,72006.12393239108,1,1
16917,39,79233.21342941548,0,1
16918,40,95898.21714897844,0,0
16919,57,119099.9615954276,1,0
16920,64,167256.4180501921,1,0
16921,62,155040.6069871251,0,1
16922,38,70579.18287499277,1,0
16923,18,25336.879684381463,1,1
16924,28,49756.472126336215,1,0
16925,35,65370.41508729363,1,1
16926,24,23888.233880203792,1,1
16927,41,95776.85840708613,0,1
16928,38,87465.23563951,1,1
16929,46,98255.32767954288,1,0
16930,20,25042.21693641405,0,0
16931,31,68770.39661352603,0,0
16932,58,147931.7774390556,0,1
16933,56,114876.07114469908,0,1
16934,25,40303.35724249895,1,0
16935,39,93180.2836388212,1,0
16936,41,86388.40059409368,0,1
16937,30,50923.962558745145,1,0
16938,41,89319.53201080768,1,1
16939,37,69805.531243298,0,0
16940,55,136602.53856227195,1,0
16941,62,155961.3738046251,1,0
16942,65,159656.4964746108,1,0
16943,32,52950.35780081878,1,1
16944,37,79110.86175212273,1,1
16945,44,108860.62896074376,1,1
16946,28,42768.95201619002,0,1
16947,21,19106.585917169985,1,0
16948,60,142406.67854219346,1,1
16949,39,75412.37259665511,1,0
16950,53,97866.15015778402,1,0
16951,32,55886.80239453271,0,0
16952,23,27697.539871223104,0,0
16953,22,26228.616634031678,1,0
16954,45,104288.99983608343,0,1
16955,28,44533.66436304017,0,0
16956,41,85362.89004605211,1,1
16957,44,93410.70455453217,1,0
16958,59,138360.16583734314,1,0
16959,36,76437.93087637016,1,0
16960,58,127242.76591519413,1,1
16961,40,82403.95759220695,0,1
16962,55,108265.60986071665,1,1
16963,52,125329.64244148991,0,0
16964,57,137804.75753760652,0,0
16965,26,45919.1416995557,0,0
16966,22,28907.408725756446,1,1
16967,58,149654.29461452473,1,1
16968,41,94791.11584337911,1,1
16969,26,53722.752232823324,1,1
16970,51,120752.18778472632,1,1
16971,58,145448.70654088454,0,0
16972,18,18660.528542707154,0,1
16973,51,124221.48932607737,1,0
16974,43,86878.8395653664,1,0
16975,24,26228.275020986155,1,0
16976,42,83156.65879524613,1,1
16977,22,43466.70547451636,0,0
16978,30,63727.68076584286,1,1
16979,43,108943.8625377981,1,0
16980,26,30597.234276594052,1,1
16981,24,37576.1411466674,0,1
16982,65,162909.05852125955,0,0
16983,51,118023.23407040154,1,0
16984,46,90447.23332656235,0,0
16985,22,35569.578869266756,0,0
16986,52,126163.21777419758,0,1
16987,47,108251.4019434911,0,1
16988,19,21405.002913607204,1,0
16989,56,124892.84052250143,1,0
16990,24,40949.615437746994,1,1
16991,33,39415.951515077766,1,1
16992,19,8217.079830757351,1,1
16993,20,34588.392470066465,1,0
16994,60,156171.76325166522,1,0
16995,22,26870.85820030253,1,0
16996,35,76228.24588372184,0,0
16997,21,39599.10584777394,1,0
16998,43,94163.17955021502,1,1
16999,57,121581.57392859501,0,1
17000,47,109600.62581923143,0,0
17001,37,84853.37447032281,1,0
17002,57,134057.30784197804,1,0
17003,33,93077.85792575865,1,0
17004,23,43815.64544206079,1,0
17005,48,108993.1337848616,0,1
17006,44,117098.53990739821,1,1
17007,30,50234.92954370169,0,1
17008,65,132300.16293760503,0,0
17009,55,122384.47816680155,0,0
17010,30,52187.76837300372,1,1
17011,56,141665.44600679804,0,0
17012,50,128405.90571552016,0,1
17013,21,28719.02810706186,1,0
17014,61,163600.37554490622,0,0
17015,30,33064.7322152312,0,1
17016,36,60032.47864895909,1,0
17017,21,11606.851554500241,0,1
17018,62,158524.1200399836,1,0
17019,40,86004.86828657042,1,1
17020,42,107944.64584307236,1,0
17021,64,171043.4413888966,1,0
17022,39,70406.06030733445,1,1
17023,50,116071.31016137998,1,1
17024,58,134596.2557266302,0,0
17025,57,143919.32957918465,0,0
17026,53,115338.94673967014,0,0
17027,19,35788.41347006092,1,0
17028,47,110867.25567219865,0,1
17029,51,113843.19732063072,1,1
17030,20,38716.7699675796,1,1
17031,33,54378.20117041008,1,1
17032,36,66726.72211429755,1,0
17033,65,175996.1911087082,0,1
17034,60,152772.45449943637,1,1
17035,46,102248.50955608753,1,0
17036,56,144047.83720320708,0,1
17037,35,59211.29803203161,0,1
17038,40,94274.8087746158,0,0
17039,59,139126.34775040927,1,1
17040,25,33853.39785223343,1,1
17041,25,21442.880494695342,1,0
17042,38,107020.44660546909,0,0
17043,57,133314.51327337997,0,0
17044,56,123421.9660359409,1,1
17045,27,48645.23237268739,1,0
17046,58,155085.47992771593,1,0
17047,21,44103.71914206266,1,0
17048,50,125612.25095150132,0,0
17049,61,139962.479524244,0,1
17050,40,94264.18484651543,0,1
17051,63,149189.89722588783,1,1
17052,56,129928.22552939215,0,0
17053,48,93384.28366898517,1,0
17054,40,92994.21737201586,1,0
17055,35,65736.5907572969,0,1
17056,46,93311.37828757387,0,1
17057,39,99348.45097080761,1,0
17058,51,137131.58991859568,1,0
17059,41,98964.22894637511,1,0
17060,37,77785.86054332758,0,1
17061,64,166988.25067175052,0,1
17062,32,43512.08842665063,0,1
17063,62,156962.1085061848,1,1
17064,60,151739.4306018649,0,1
17065,18,16367.280949903981,1,1
17066,28,34853.08017238802,1,0
17067,59,146967.8343243513,0,0
17068,26,55151.82902796128,0,0
17069,45,87986.21984160348,0,0
17070,61,146922.35508653527,1,1
17071,38,80301.53335003689,1,0
17072,37,83664.27440367236,1,0
17073,43,99504.97329407703,1,0
17074,63,162872.14941871486,1,0
17075,37,81024.98221646204,1,0
17076,55,128649.72913940404,0,1
17077,43,77065.16268505777,1,0
17078,32,54513.1314250436,1,0
17079,39,71700.7679290885,0,1
17080,29,63721.22674607653,1,0
17081,28,55672.79521812259,1,1
17082,37,79176.8155784142,1,1
17083,57,124631.69832868618,1,1
17084,58,144248.6861912617,0,0
17085,31,65477.73074397693,0,0
17086,26,41702.40328733087,1,0
17087,21,29315.83029684225,1,0
17088,31,68336.53278570727,1,1
17089,18,18894.718837713663,0,0
17090,50,125424.74324184316,1,0
17091,23,36908.828423602754,0,1
17092,27,37547.1590116734,0,1
17093,41,93441.42591399942,1,0
17094,24,37162.07590700833,0,1
17095,18,14014.396708263364,1,1
17096,34,68514.02631809204,1,1
17097,58,140859.13501195912,1,0
17098,23,26835.193976850478,0,0
17099,42,97403.40612820881,0,0
17100,37,59612.17444201934,0,1
17101,27,42919.068176930974,1,0
17102,34,63266.52470399333,0,1
17103,29,37521.59036760294,0,0
17104,55,129511.59782854875,1,1
17105,59,135969.10551088478,0,1
17106,42,111493.93224032292,1,0
17107,53,127234.07172123519,0,0
17108,48,123970.11628590255,1,1
17109,21,19923.99573864224,0,0
17110,19,48382.813357918116,1,0
17111,22,24028.153334094273,0,0
17112,43,90934.75762930316,0,0
17113,29,52790.26775359082,1,1
17114,51,129231.135741349,0,0
17115,34,50401.67877317942,0,0
17116,34,71322.14886362407,0,1
17117,45,106021.97324540299,0,0
17118,40,100582.88283586947,1,1
17119,60,141880.99978524054,1,1
17120,59,143273.3842910819,0,0
17121,24,33995.972375657875,1,1
17122,27,54146.96927310656,0,1
17123,24,24585.87678586531,0,0
17124,30,47056.443383597725,0,0
17125,47,98328.48972463833,0,0
17126,36,45579.54036339987,0,0
17127,53,126468.52812243502,1,0
17128,33,65621.54546621627,1,0
17129,65,147064.33394939222,0,0
17130,52,116221.96136957698,1,0
17131,61,139139.037872562,1,0
17132,29,50622.37180972859,0,0
17133,29,59113.29850517794,1,0
17134,20,37679.05754779493,1,1
17135,50,108385.83087748387,0,0
17136,28,54552.28626496861,1,1
17137,43,107529.03690486692,1,0
17138,60,142962.5368792004,1,0
17139,62,141589.59601892572,0,1
17140,32,76792.09087108453,0,1
17141,60,149315.40836213605,0,0
17142,65,168636.54377243493,0,0
17143,45,97447.95574815458,0,0
17144,32,63668.25388679073,1,1
17145,30,74198.81942046204,1,1
17146,30,56567.248532515034,0,0
17147,23,32242.355080136786,0,1
17148,64,161469.72960178103,1,0
17149,59,145597.50677984423,1,0
17150,30,46177.012837827366,1,0
17151,18,23204.008284819232,1,0
17152,21,30167.832296112058,0,0
17153,43,105967.55385862029,1,1
17154,40,94774.8719863962,0,0
17155,55,130156.54379071169,0,1
17156,64,156465.61696735752,1,0
17157,20,10127.117843705655,0,0
17158,44,99103.45639516912,1,1
17159,35,74632.60033633653,0,1
17160,30,48769.18032295823,0,1
17161,39,82148.7501462889,0,0
17162,35,71536.7054330871,1,0
17163,48,100823.9281491353,1,1
17164,47,109302.28012495584,0,1
17165,29,48997.74209927787,1,1
17166,65,172978.5644149403,1,1
17167,27,57503.356993788344,0,1
17168,40,82540.83322630942,1,0
17169,32,71922.07692958496,1,0
17170,59,139956.74994047402,0,0
17171,44,102954.00489841314,1,0
17172,19,34925.58609721741,1,1
17173,33,58963.266517609365,0,1
17174,45,99166.4686068385,0,1
17175,51,123175.08631991612,1,0
17176,39,80562.08124981198,0,1
17177,36,75133.85622338326,1,1
17178,48,103906.47666153671,0,1
17179,47,121082.6764187623,1,0
17180,24,35890.01282744422,0,1
17181,55,134057.2308173736,0,1
17182,31,80332.18065001936,1,1
17183,20,26272.916662537347,0,1
17184,50,109562.73164713684,1,0
17185,55,142354.30682839357,1,1
17186,50,116345.797985831,0,1
17187,23,42563.78825301717,0,0
17188,55,135417.43132789753,0,0
17189,36,55295.47227621492,0,1
17190,56,136898.90766963435,1,0
17191,61,149243.0918142309,0,1
17192,26,49336.98293334886,0,1
17193,60,147213.88825645487,1,1
17194,34,62646.66665950958,0,0
17195,45,106551.29029971399,0,1
17196,36,84819.77595065269,1,0
17197,63,157331.20631952793,0,0
17198,56,132438.22386992772,0,0
17199,64,150239.29209939684,1,0
17200,45,109182.98314963985,1,1
17201,33,60809.274994989006,0,1
17202,28,54741.28502930832,0,0
17203,59,116967.96375387529,1,1
17204,60,141886.70965974193,0,0
17205,37,65551.2465410921,1,0
17206,48,112793.11804586303,0,1
17207,21,28775.20281172687,1,1
17208,61,156306.70240582616,1,0
17209,45,112222.20419842187,1,0
17210,46,96093.32434332371,1,0
17211,19,29202.754788564984,1,0
17212,50,114352.73211690615,0,0
17213,65,154068.66422942313,0,0
17214,27,53950.72508486053,1,0
17215,62,139458.9230967919,0,0
17216,48,104293.56650356605,1,0
17217,27,69105.46878655278,0,1
17218,54,137568.90376157762,1,0
17219,43,82275.13595733413,1,1
17220,24,43691.83305083837,1,1
17221,33,63455.83940511178,1,0
17222,31,63884.52218575131,0,0
17223,18,17998.9181719316,0,1
17224,57,131438.254916224,1,1
17225,49,108095.4343356301,0,1
17226,63,147585.3066157133,0,0
17227,20,31426.299890272996,0,0
17228,37,57801.009620008175,0,1
17229,29,55021.061790596155,1,0
17230,47,103962.0866804504,0,0
17231,45,97670.93773138359,1,0
17232,50,120023.31569236526,0,0
17233,65,159756.0601003318,0,0
17234,25,39584.6751008337,0,0
17235,42,90215.22933965336,1,1
17236,47,98915.71131913322,0,1
17237,46,90241.14877453168,1,1
17238,27,43152.00404094788,0,1
17239,48,87666.05979244155,1,0
17240,21,15316.858413184384,1,1
17241,43,95592.41040385496,0,1
17242,58,133969.13808549006,1,1
17243,20,3758.519669659414,0,1
17244,33,64347.8729960128,1,0
17245,42,94366.36308374646,0,1
17246,18,31438.48621275134,1,0
17247,33,53817.804619631075,1,0
17248,65,157419.7738319656,1,1
17249,29,46189.87615632064,0,1
17250,49,117573.56191377851,0,0
17251,58,138464.450999991,0,0
17252,24,25728.546707389265,1,1
17253,25,37693.193229592165,0,1
17254,58,136380.17123548535,1,1
17255,31,43184.006459662465,0,1
17256,25,47445.056652793275,0,0
17257,32,77644.62055497465,0,1
17258,55,133131.73413161247,0,1
17259,42,106514.68626039897,1,1
17260,50,118951.34492253135,0,1
17261,59,144191.8562558203,1,0
17262,41,84437.08086575862,1,1
17263,64,157180.95057535617,1,0
17264,64,153701.01247807403,1,0
17265,24,39794.68280689071,1,1
17266,25,58583.93331481014,1,1
17267,62,139139.71831572536,0,0
17268,65,171776.21424268384,1,0
17269,31,49548.9525065896,1,0
17270,26,41136.15901079179,1,1
17271,59,136438.81597334184,0,1
17272,24,35335.678760069946,0,0
17273,43,105212.68475499704,1,1
17274,45,102122.68740916706,1,1
17275,27,49852.335200827816,1,1
17276,34,65948.66680112739,1,1
17277,47,101984.97950131545,1,1
17278,22,40313.60498063014,1,0
17279,32,80389.00502175931,1,1
17280,32,65915.69659010645,1,1
17281,30,60656.93677307185,0,0
17282,47,110676.94638618686,1,1
17283,39,75939.04201657504,1,0
17284,29,46759.53861709063,0,0
17285,19,33142.73263063512,0,0
17286,62,153570.55554334424,0,0
17287,23,20858.61553083465,0,1
17288,55,127263.78756959253,1,0
17289,62,146825.09936907227,0,0
17290,56,123008.04854127468,1,0
17291,36,70569.34654183462,0,0
17292,29,48790.91919745476,0,0
17293,65,171009.58806213122,1,1
17294,28,44571.73978726928,0,0
17295,20,36155.69271514319,1,0
17296,51,108164.90175651033,0,0
17297,19,31306.023052645887,0,1
17298,31,58816.91634842461,0,1
17299,23,52722.694932236845,1,0
17300,18,3923.8676413203157,0,0
17301,62,147510.3007660614,1,0
17302,33,62005.36269695601,0,0
